Subject	Experiment	Sex	Age	TrialStartTime	Block	Trial	Target1_Label	Target1_Location	Target2_Label	Target2_Location	Target3_Label	Target3_Location	Target4_Label	Target4_Location	Target5_Label	Target5_Location	Target6_Label	Target6_Location	Best_Label	TargetNum	Best_Location	Best_Payment	Best_Penalty	Best_Mprob	Best_Signal	Covered	Warning	Action	Outcome	Caught
14280718	peSSE-FI	female	28	1524846594280	2	5	R2T1	5	R2T2	1	R2T3	3	R2T4	4	R2T5	6	R2T6	2	R2T6	6	2	2	4	0.05	0.11	0	0	1	2	0
14280718	peSSE-FI	female	28	1524846597177	2	6	R2T1	5	R2T2	1	R2T3	3	R2T4	4	R2T5	6	R2T6	2	R2T6	6	2	2	4	0.05	0.11	0	1	0	0	0
14280718	peSSE-FI	female	28	1524846600113	2	7	R2T1	5	R2T2	1	R2T3	3	R2T4	4	R2T5	6	R2T6	2	R2T6	6	2	2	4	0.05	0.11	0	0	1	2	0
14280718	peSSE-FI	female	28	1524846601896	2	8	R2T1	5	R2T2	1	R2T3	3	R2T4	4	R2T5	6	R2T6	2	R2T6	6	2	2	4	0.05	0.11	0	0	1	2	0
14280718	peSSE-FI	female	28	1524846604760	2	9	R2T1	5	R2T2	1	R2T3	3	R2T4	4	R2T5	6	R2T6	2	R2T6	6	2	2	4	0.05	0.11	0	0	1	2	0
14280718	peSSE-FI	female	28	1524846607544	2	10	R2T1	5	R2T2	1	R2T3	3	R2T4	4	R2T5	6	R2T6	2	R2T6	6	2	2	4	0.05	0.11	0	0	1	2	0
14280718	peSSE-FI	female	28	1524846610264	2	11	R2T1	5	R2T2	1	R2T3	3	R2T4	4	R2T5	6	R2T6	2	R2T6	6	2	2	4	0.05	0.11	0	0	1	2	0
14280718	peSSE-FI	female	28	1524846613248	2	12	R2T1	5	R2T2	1	R2T3	3	R2T4	4	R2T5	6	R2T6	2	R2T6	6	2	2	4	0.05	0.11	0	0	1	2	0
14280718	peSSE-FI	female	28	1524846616570	2	13	R2T1	5	R2T2	1	R2T3	3	R2T4	4	R2T5	6	R2T6	2	R2T6	6	2	2	4	0.05	0.11	0	0	1	2	0
14280718	peSSE-FI	female	28	1524846619121	2	14	R2T1	5	R2T2	1	R2T3	3	R2T4	4	R2T5	6	R2T6	2	R2T6	6	2	2	4	0.05	0.11	0	0	1	2	0
14280718	peSSE-FI	female	28	1524846621985	2	15	R2T1	5	R2T2	1	R2T3	3	R2T4	4	R2T5	6	R2T6	2	R2T6	6	2	2	4	0.05	0.11	0	0	1	2	0
14280718	peSSE-FI	female	28	1524846625105	2	16	R2T1	5	R2T2	1	R2T3	3	R2T4	4	R2T5	6	R2T6	2	R2T6	6	2	2	4	0.05	0.11	0	0	1	2	0
14280718	peSSE-FI	female	28	1524846627881	2	17	R2T1	5	R2T2	1	R2T3	3	R2T4	4	R2T5	6	R2T6	2	R2T6	6	2	2	4	0.05	0.11	0	0	1	2	0
14280718	peSSE-FI	female	28	1524846630642	2	18	R2T1	5	R2T2	1	R2T3	3	R2T4	4	R2T5	6	R2T6	2	R2T6	6	2	2	4	0.05	0.11	0	1	0	0	0
14280718	peSSE-FI	female	28	1524846633914	2	19	R2T1	5	R2T2	1	R2T3	3	R2T4	4	R2T5	6	R2T6	2	R2T6	6	2	2	4	0.05	0.11	0	0	1	2	0
14280718	peSSE-FI	female	28	1524846636194	2	20	R2T1	5	R2T2	1	R2T3	3	R2T4	4	R2T5	6	R2T6	2	R2T6	6	2	2	4	0.05	0.11	0	0	1	2	0
14280718	peSSE-FI	female	28	1524846638964	2	21	R2T1	5	R2T2	1	R2T3	3	R2T4	4	R2T5	6	R2T6	2	R2T6	6	2	2	4	0.05	0.11	0	0	1	2	0
14280718	peSSE-FI	female	28	1524846642370	2	22	R2T1	5	R2T2	1	R2T3	3	R2T4	4	R2T5	6	R2T6	2	R2T6	6	2	2	4	0.05	0.11	0	0	1	2	0
14280718	peSSE-FI	female	28	1524846645552	2	23	R2T1	5	R2T2	1	R2T3	3	R2T4	4	R2T5	6	R2T6	2	R2T6	6	2	2	4	0.05	0.11	0	0	1	2	0
14280718	peSSE-FI	female	28	1524846648128	2	24	R2T1	5	R2T2	1	R2T3	3	R2T4	4	R2T5	6	R2T6	2	R2T6	6	2	2	4	0.05	0.11	1	1	0	0	0
14280718	peSSE-FI	female	28	1524846651048	2	25	R2T1	5	R2T2	1	R2T3	3	R2T4	4	R2T5	6	R2T6	2	R2T6	6	2	2	4	0.05	0.11	0	1	0	0	0
14280718	peSSE-FI	female	28	1524846652699	3	1	R3T1	4	R3T2	2	R3T3	1	R3T4	3	R3T5	6	R3T6	5	R3T6	6	5	2	2	0.2	0.25	0	1	1	2	0
14280718	peSSE-FI	female	28	1524846672463	3	2	R3T1	4	R3T2	2	R3T3	1	R3T4	3	R3T5	6	R3T6	5	R3T6	6	5	2	2	0.2	0.25	1	1	1	-2	1
14280718	peSSE-FI	female	28	1524846675547	3	3	R3T1	4	R3T2	2	R3T3	1	R3T4	3	R3T5	6	R3T6	5	R3T6	6	5	2	2	0.2	0.25	0	0	1	2	0
14280718	peSSE-FI	female	28	1524846678423	3	4	R3T1	4	R3T2	2	R3T3	1	R3T4	3	R3T5	6	R3T6	5	R3T6	6	5	2	2	0.2	0.25	0	0	1	2	0
14280718	peSSE-FI	female	28	1524846681373	3	5	R3T1	4	R3T2	2	R3T3	1	R3T4	3	R3T5	6	R3T6	5	R3T6	6	5	2	2	0.2	0.25	0	0	1	2	0
14280718	peSSE-FI	female	28	1524846683983	3	6	R3T1	4	R3T2	2	R3T3	1	R3T4	3	R3T5	6	R3T6	5	R3T6	6	5	2	2	0.2	0.25	1	1	0	0	0
14280718	peSSE-FI	female	28	1524846687030	3	7	R3T1	4	R3T2	2	R3T3	1	R3T4	3	R3T5	6	R3T6	5	R3T6	6	5	2	2	0.2	0.25	1	1	0	0	0
14280718	peSSE-FI	female	28	1524846688814	3	8	R3T1	4	R3T2	2	R3T3	1	R3T4	3	R3T5	6	R3T6	5	R3T6	6	5	2	2	0.2	0.25	0	0	1	2	0
14280718	peSSE-FI	female	28	1524846690717	3	9	R3T1	4	R3T2	2	R3T3	1	R3T4	3	R3T5	6	R3T6	5	R3T6	6	5	2	2	0.2	0.25	0	0	1	2	0
14280718	peSSE-FI	female	28	1524846693733	3	10	R3T1	4	R3T2	2	R3T3	1	R3T4	3	R3T5	6	R3T6	5	R3T5	5	6	3	6	0.2	0.5	0	0	1	3	0
14280718	peSSE-FI	female	28	1524846696964	3	11	R3T1	4	R3T2	2	R3T3	1	R3T4	3	R3T5	6	R3T6	5	R3T5	5	6	3	6	0.2	0.5	0	1	0	0	0
14280718	peSSE-FI	female	28	1524846699552	3	12	R3T1	4	R3T2	2	R3T3	1	R3T4	3	R3T5	6	R3T6	5	R3T3	3	1	6	6	0.4	0.67	1	1	0	0	0
14280718	peSSE-FI	female	28	1524846702889	3	13	R3T1	4	R3T2	2	R3T3	1	R3T4	3	R3T5	6	R3T6	5	R3T2	2	2	9	4	0.6	0.67	0	1	0	0	0
14280718	peSSE-FI	female	28	1524846705419	3	14	R3T1	4	R3T2	2	R3T3	1	R3T4	3	R3T5	6	R3T6	5	R3T4	4	3	5	8	0.29	0.65	0	0	1	5	0
14280718	peSSE-FI	female	28	1524846707223	3	15	R3T1	4	R3T2	2	R3T3	1	R3T4	3	R3T5	6	R3T6	5	R3T4	4	3	5	8	0.29	0.65	0	1	0	0	0
14280718	peSSE-FI	female	28	1524846709926	3	16	R3T1	4	R3T2	2	R3T3	1	R3T4	3	R3T5	6	R3T6	5	R3T1	1	4	3	3	0.3	0.43	1	1	0	0	0
14280718	peSSE-FI	female	28	1524846712244	3	17	R3T1	4	R3T2	2	R3T3	1	R3T4	3	R3T5	6	R3T6	5	R3T4	4	3	5	8	0.29	0.65	1	1	0	0	0
14280718	peSSE-FI	female	28	1524846714382	3	18	R3T1	4	R3T2	2	R3T3	1	R3T4	3	R3T5	6	R3T6	5	R3T4	4	3	5	8	0.29	0.65	0	1	0	0	0
14280718	peSSE-FI	female	28	1524846716147	3	19	R3T1	4	R3T2	2	R3T3	1	R3T4	3	R3T5	6	R3T6	5	R3T4	4	3	5	8	0.29	0.65	1	1	0	0	0
14280718	peSSE-FI	female	28	1524846718110	3	20	R3T1	4	R3T2	2	R3T3	1	R3T4	3	R3T5	6	R3T6	5	R3T4	4	3	5	8	0.29	0.65	0	1	0	0	0
14280718	peSSE-FI	female	28	1524846720135	3	21	R3T1	4	R3T2	2	R3T3	1	R3T4	3	R3T5	6	R3T6	5	R3T4	4	3	5	8	0.29	0.65	1	1	0	0	0
14280718	peSSE-FI	female	28	1524846721943	3	22	R3T1	4	R3T2	2	R3T3	1	R3T4	3	R3T5	6	R3T6	5	R3T2	2	2	9	4	0.6	0.67	1	1	0	0	0
14280718	peSSE-FI	female	28	1524846724389	3	23	R3T1	4	R3T2	2	R3T3	1	R3T4	3	R3T5	6	R3T6	5	R3T4	4	3	5	8	0.29	0.65	0	0	1	5	0
14280718	peSSE-FI	female	28	1524846726325	3	24	R3T1	4	R3T2	2	R3T3	1	R3T4	3	R3T5	6	R3T6	5	R3T4	4	3	5	8	0.29	0.65	0	0	1	5	0
14280718	peSSE-FI	female	28	1524846729519	3	25	R3T1	4	R3T2	2	R3T3	1	R3T4	3	R3T5	6	R3T6	5	R3T4	4	3	5	8	0.29	0.65	1	1	0	0	0
14280718	peSSE-FI	female	28	1524846732012	4	1	R4T1	4	R4T2	2	R4T3	6	R4T4	3	R4T5	1	R4T6	5	R4T4	4	3	5	10	0.24	0.63	0	0	1	5	0
14280718	peSSE-FI	female	28	1524846743445	4	2	R4T1	4	R4T2	2	R4T3	6	R4T4	3	R4T5	1	R4T6	5	R4T4	4	3	5	10	0.24	0.63	1	1	0	0	0
14280718	peSSE-FI	female	28	1524846746208	4	3	R4T1	4	R4T2	2	R4T3	6	R4T4	3	R4T5	1	R4T6	5	R4T6	6	5	3	4	0.23	0.4	1	1	0	0	0
14280718	peSSE-FI	female	28	1524846748501	4	4	R4T1	4	R4T2	2	R4T3	6	R4T4	3	R4T5	1	R4T6	5	R4T4	4	3	5	10	0.24	0.63	0	1	0	0	0
14280718	peSSE-FI	female	28	1524846751796	4	5	R4T1	4	R4T2	2	R4T3	6	R4T4	3	R4T5	1	R4T6	5	R4T2	2	2	6	3	0.51	0.52	0	0	1	6	0
14280718	peSSE-FI	female	28	1524846753795	4	6	R4T1	4	R4T2	2	R4T3	6	R4T4	3	R4T5	1	R4T6	5	R4T5	5	1	5	9	0.26	0.63	0	1	0	0	0
14280718	peSSE-FI	female	28	1524846756753	4	7	R4T1	4	R4T2	2	R4T3	6	R4T4	3	R4T5	1	R4T6	5	R4T3	3	6	7	7	0.4	0.67	1	1	0	0	0
14280718	peSSE-FI	female	28	1524846758673	4	8	R4T1	4	R4T2	2	R4T3	6	R4T4	3	R4T5	1	R4T6	5	R4T3	3	6	7	7	0.4	0.67	0	1	0	0	0
14280718	peSSE-FI	female	28	1524846760469	4	9	R4T1	4	R4T2	2	R4T3	6	R4T4	3	R4T5	1	R4T6	5	R4T5	5	1	5	9	0.26	0.63	0	1	0	0	0
14280718	peSSE-FI	female	28	1524846762840	4	10	R4T1	4	R4T2	2	R4T3	6	R4T4	3	R4T5	1	R4T6	5	R4T4	4	3	5	10	0.24	0.63	0	1	0	0	0
14280718	peSSE-FI	female	28	1524846764332	4	11	R4T1	4	R4T2	2	R4T3	6	R4T4	3	R4T5	1	R4T6	5	R4T2	2	2	6	3	0.51	0.52	0	0	1	6	0
14280718	peSSE-FI	female	28	1524846766508	4	12	R4T1	4	R4T2	2	R4T3	6	R4T4	3	R4T5	1	R4T6	5	R4T2	2	2	6	3	0.51	0.52	0	1	0	0	0
14280718	peSSE-FI	female	28	1524846769447	4	13	R4T1	4	R4T2	2	R4T3	6	R4T4	3	R4T5	1	R4T6	5	R4T2	2	2	6	3	0.51	0.52	1	1	0	0	0
14280718	peSSE-FI	female	28	1524846771636	4	14	R4T1	4	R4T2	2	R4T3	6	R4T4	3	R4T5	1	R4T6	5	R4T2	2	2	6	3	0.51	0.52	0	1	0	0	0
14280718	peSSE-FI	female	28	1524846774039	4	15	R4T1	4	R4T2	2	R4T3	6	R4T4	3	R4T5	1	R4T6	5	R4T2	2	2	6	3	0.51	0.52	0	1	0	0	0
14280718	peSSE-FI	female	28	1524846777493	4	16	R4T1	4	R4T2	2	R4T3	6	R4T4	3	R4T5	1	R4T6	5	R4T2	2	2	6	3	0.51	0.52	0	0	1	6	0
14280718	peSSE-FI	female	28	1524846779843	4	17	R4T1	4	R4T2	2	R4T3	6	R4T4	3	R4T5	1	R4T6	5	R4T4	4	3	5	10	0.24	0.63	0	1	0	0	0
14280718	peSSE-FI	female	28	1524846785384	4	18	R4T1	4	R4T2	2	R4T3	6	R4T4	3	R4T5	1	R4T6	5	R4T5	5	1	5	9	0.26	0.63	0	1	0	0	0
14280718	peSSE-FI	female	28	1524846789744	4	19	R4T1	4	R4T2	2	R4T3	6	R4T4	3	R4T5	1	R4T6	5	R4T3	3	6	7	7	0.4	0.67	1	1	0	0	0
14280718	peSSE-FI	female	28	1524846792260	4	20	R4T1	4	R4T2	2	R4T3	6	R4T4	3	R4T5	1	R4T6	5	R4T2	2	2	6	3	0.51	0.52	1	1	0	0	0
14280718	peSSE-FI	female	28	1524846794637	4	21	R4T1	4	R4T2	2	R4T3	6	R4T4	3	R4T5	1	R4T6	5	R4T2	2	2	6	3	0.51	0.52	0	1	0	0	0
14280718	peSSE-FI	female	28	1524846796792	4	22	R4T1	4	R4T2	2	R4T3	6	R4T4	3	R4T5	1	R4T6	5	R4T2	2	2	6	3	0.51	0.52	0	0	1	6	0
14280718	peSSE-FI	female	28	1524846798729	4	23	R4T1	4	R4T2	2	R4T3	6	R4T4	3	R4T5	1	R4T6	5	R4T4	4	3	5	10	0.24	0.63	0	1	0	0	0
14280718	peSSE-FI	female	28	1524846801258	4	24	R4T1	4	R4T2	2	R4T3	6	R4T4	3	R4T5	1	R4T6	5	R4T2	2	2	6	3	0.51	0.52	0	0	1	6	0
14280718	peSSE-FI	female	28	1524846803270	4	25	R4T1	4	R4T2	2	R4T3	6	R4T4	3	R4T5	1	R4T6	5	R4T5	5	1	5	9	0.26	0.63	0	1	0	0	0
15681093	peSSE-FI	male	28	1524846073758	0	1	R0T1	1	R0T2	3	R0T3	2	R0T4	6	R0T5	4	R0T6	5	R0T3	3	2	7	6	0.41	0.6	0	1	1	7	0
15681093	peSSE-FI	male	28	1524846076199	0	2	R0T1	1	R0T2	3	R0T3	2	R0T4	6	R0T5	4	R0T6	5	R0T1	1	1	5	3	0.41	0.42	0	1	1	5	0
15681093	peSSE-FI	male	28	1524846078639	0	3	R0T1	1	R0T2	3	R0T3	2	R0T4	6	R0T5	4	R0T6	5	R0T4	4	6	8	9	0.37	0.66	0	0	1	8	0
15681093	peSSE-FI	male	28	1524846081528	0	4	R0T1	1	R0T2	3	R0T3	2	R0T4	6	R0T5	4	R0T6	5	R0T6	6	5	2	4	0.05	0.11	0	0	1	2	0
15681093	peSSE-FI	male	28	1524846085186	0	5	R0T1	1	R0T2	3	R0T3	2	R0T4	6	R0T5	4	R0T6	5	R0T5	5	4	5	7	0.27	0.52	0	1	1	5	0
15681093	peSSE-FI	male	28	1524846089745	1	1	R1T1	2	R1T2	5	R1T3	4	R1T4	1	R1T5	3	R1T6	6	R1T5	5	3	2	6	0.08	0.26	0	0	1	2	0
15681093	peSSE-FI	male	28	1524846091945	1	2	R1T1	2	R1T2	5	R1T3	4	R1T4	1	R1T5	3	R1T6	6	R1T3	3	4	9	9	0.42	0.72	0	1	1	9	0
15681093	peSSE-FI	male	28	1524846094938	1	3	R1T1	2	R1T2	5	R1T3	4	R1T4	1	R1T5	3	R1T6	6	R1T2	2	5	8	5	0.51	0.65	1	1	1	-5	1
15681093	peSSE-FI	male	28	1524846099537	1	4	R1T1	2	R1T2	5	R1T3	4	R1T4	1	R1T5	3	R1T6	6	R1T6	6	6	5	5	0.36	0.56	0	1	1	5	0
15681093	peSSE-FI	male	28	1524846103132	1	5	R1T1	2	R1T2	5	R1T3	4	R1T4	1	R1T5	3	R1T6	6	R1T1	1	2	2	1	0.22	0.14	1	1	1	-1	1
15681093	peSSE-FI	male	28	1524846106489	1	6	R1T1	2	R1T2	5	R1T3	4	R1T4	1	R1T5	3	R1T6	6	R1T5	5	3	2	6	0.08	0.26	0	0	1	2	0
15681093	peSSE-FI	male	28	1524846109548	1	7	R1T1	2	R1T2	5	R1T3	4	R1T4	1	R1T5	3	R1T6	6	R1T3	3	4	9	9	0.42	0.72	1	1	1	-9	1
15681093	peSSE-FI	male	28	1524846115195	1	8	R1T1	2	R1T2	5	R1T3	4	R1T4	1	R1T5	3	R1T6	6	R1T2	2	5	8	5	0.51	0.65	0	1	1	8	0
15681093	peSSE-FI	male	28	1524846118592	1	9	R1T1	2	R1T2	5	R1T3	4	R1T4	1	R1T5	3	R1T6	6	R1T6	6	6	5	5	0.36	0.56	0	1	1	5	0
15681093	peSSE-FI	male	28	1524846124224	1	10	R1T1	2	R1T2	5	R1T3	4	R1T4	1	R1T5	3	R1T6	6	R1T2	2	5	8	5	0.51	0.65	1	1	1	-5	1
15681093	peSSE-FI	male	28	1524846127649	1	11	R1T1	2	R1T2	5	R1T3	4	R1T4	1	R1T5	3	R1T6	6	R1T3	3	4	9	9	0.42	0.72	0	1	1	9	0
15681093	peSSE-FI	male	28	1524846130826	1	12	R1T1	2	R1T2	5	R1T3	4	R1T4	1	R1T5	3	R1T6	6	R1T6	6	6	5	5	0.36	0.56	0	0	1	5	0
15681093	peSSE-FI	male	28	1524846141141	1	13	R1T1	2	R1T2	5	R1T3	4	R1T4	1	R1T5	3	R1T6	6	R1T1	1	2	2	1	0.22	0.14	1	1	1	-1	1
15681093	peSSE-FI	male	28	1524846214240	1	14	R1T1	2	R1T2	5	R1T3	4	R1T4	1	R1T5	3	R1T6	6	R1T4	4	1	9	10	0.4	0.74	1	1	1	-10	1
15681093	peSSE-FI	male	28	1524846217119	1	15	R1T1	2	R1T2	5	R1T3	4	R1T4	1	R1T5	3	R1T6	6	R1T2	2	5	8	5	0.51	0.65	1	1	1	-5	1
15681093	peSSE-FI	male	28	1524846220520	1	16	R1T1	2	R1T2	5	R1T3	4	R1T4	1	R1T5	3	R1T6	6	R1T4	4	1	9	10	0.4	0.74	0	1	1	9	0
15681093	peSSE-FI	male	28	1524846224672	1	17	R1T1	2	R1T2	5	R1T3	4	R1T4	1	R1T5	3	R1T6	6	R1T4	4	1	9	10	0.4	0.74	0	0	1	9	0
15681093	peSSE-FI	male	28	1524846231798	1	18	R1T1	2	R1T2	5	R1T3	4	R1T4	1	R1T5	3	R1T6	6	R1T6	6	6	5	5	0.36	0.56	0	0	1	5	0
15681093	peSSE-FI	male	28	1524846234948	1	19	R1T1	2	R1T2	5	R1T3	4	R1T4	1	R1T5	3	R1T6	6	R1T2	2	5	8	5	0.51	0.65	1	1	1	-5	1
15681093	peSSE-FI	male	28	1524846238167	1	20	R1T1	2	R1T2	5	R1T3	4	R1T4	1	R1T5	3	R1T6	6	R1T5	5	3	2	6	0.08	0.26	0	0	1	2	0
15681093	peSSE-FI	male	28	1524846240778	1	21	R1T1	2	R1T2	5	R1T3	4	R1T4	1	R1T5	3	R1T6	6	R1T1	1	2	2	1	0.22	0.14	1	1	1	-1	1
15681093	peSSE-FI	male	28	1524846245561	1	22	R1T1	2	R1T2	5	R1T3	4	R1T4	1	R1T5	3	R1T6	6	R1T5	5	3	2	6	0.08	0.26	0	0	1	2	0
15681093	peSSE-FI	male	28	1524846249055	1	23	R1T1	2	R1T2	5	R1T3	4	R1T4	1	R1T5	3	R1T6	6	R1T5	5	3	2	6	0.08	0.26	0	1	1	2	0
15681093	peSSE-FI	male	28	1524846251943	1	24	R1T1	2	R1T2	5	R1T3	4	R1T4	1	R1T5	3	R1T6	6	R1T1	1	2	2	1	0.22	0.14	0	0	1	2	0
15681093	peSSE-FI	male	28	1524846255264	1	25	R1T1	2	R1T2	5	R1T3	4	R1T4	1	R1T5	3	R1T6	6	R1T4	4	1	9	10	0.4	0.74	0	0	1	9	0
15681093	peSSE-FI	male	28	1524846259262	2	1	R2T1	3	R2T2	6	R2T3	2	R2T4	1	R2T5	5	R2T6	4	R2T4	4	1	8	9	0.37	0.66	0	1	1	8	0
15681093	peSSE-FI	male	28	1524846264549	2	2	R2T1	3	R2T2	6	R2T3	2	R2T4	1	R2T5	5	R2T6	4	R2T2	2	6	8	5	0.48	0.58	0	1	1	8	0
15681093	peSSE-FI	male	28	1524846267199	2	3	R2T1	3	R2T2	6	R2T3	2	R2T4	1	R2T5	5	R2T6	4	R2T5	5	5	5	7	0.27	0.52	0	1	1	5	0
15681093	peSSE-FI	male	28	1524846272588	2	4	R2T1	3	R2T2	6	R2T3	2	R2T4	1	R2T5	5	R2T6	4	R2T6	6	4	2	4	0.05	0.11	1	1	1	-4	1
15681093	peSSE-FI	male	28	1524846276602	2	5	R2T1	3	R2T2	6	R2T3	2	R2T4	1	R2T5	5	R2T6	4	R2T1	1	3	5	3	0.41	0.42	1	1	1	-3	1
15681093	peSSE-FI	male	28	1524846279535	2	6	R2T1	3	R2T2	6	R2T3	2	R2T4	1	R2T5	5	R2T6	4	R2T5	5	5	5	7	0.27	0.52	0	0	1	5	0
15681093	peSSE-FI	male	28	1524846283019	2	7	R2T1	3	R2T2	6	R2T3	2	R2T4	1	R2T5	5	R2T6	4	R2T1	1	3	5	3	0.41	0.42	1	1	1	-3	1
15681093	peSSE-FI	male	28	1524846287648	2	8	R2T1	3	R2T2	6	R2T3	2	R2T4	1	R2T5	5	R2T6	4	R2T3	3	2	7	6	0.41	0.6	0	1	1	7	0
15681093	peSSE-FI	male	28	1524846290551	2	9	R2T1	3	R2T2	6	R2T3	2	R2T4	1	R2T5	5	R2T6	4	R2T5	5	5	5	7	0.27	0.52	0	1	1	5	0
15681093	peSSE-FI	male	28	1524846293647	2	10	R2T1	3	R2T2	6	R2T3	2	R2T4	1	R2T5	5	R2T6	4	R2T5	5	5	5	7	0.27	0.52	0	0	1	5	0
15681093	peSSE-FI	male	28	1524846296361	2	11	R2T1	3	R2T2	6	R2T3	2	R2T4	1	R2T5	5	R2T6	4	R2T3	3	2	7	6	0.41	0.6	1	1	1	-6	1
15681093	peSSE-FI	male	28	1524846299543	2	12	R2T1	3	R2T2	6	R2T3	2	R2T4	1	R2T5	5	R2T6	4	R2T2	2	6	8	5	0.48	0.58	0	1	1	8	0
15681093	peSSE-FI	male	28	1524846304192	2	13	R2T1	3	R2T2	6	R2T3	2	R2T4	1	R2T5	5	R2T6	4	R2T3	3	2	7	6	0.41	0.6	0	1	1	7	0
15681093	peSSE-FI	male	28	1524846307567	2	14	R2T1	3	R2T2	6	R2T3	2	R2T4	1	R2T5	5	R2T6	4	R2T1	1	3	5	3	0.41	0.42	1	1	1	-3	1
15681093	peSSE-FI	male	28	1524846311283	2	15	R2T1	3	R2T2	6	R2T3	2	R2T4	1	R2T5	5	R2T6	4	R2T1	1	3	5	3	0.41	0.42	1	1	1	-3	1
15681093	peSSE-FI	male	28	1524846315624	2	16	R2T1	3	R2T2	6	R2T3	2	R2T4	1	R2T5	5	R2T6	4	R2T3	3	2	7	6	0.41	0.6	1	1	1	-6	1
15681093	peSSE-FI	male	28	1524846318634	2	17	R2T1	3	R2T2	6	R2T3	2	R2T4	1	R2T5	5	R2T6	4	R2T4	4	1	8	9	0.37	0.66	0	1	1	8	0
15681093	peSSE-FI	male	28	1524846322583	2	18	R2T1	3	R2T2	6	R2T3	2	R2T4	1	R2T5	5	R2T6	4	R2T2	2	6	8	5	0.48	0.58	1	1	1	-5	1
15681093	peSSE-FI	male	28	1524846325421	2	19	R2T1	3	R2T2	6	R2T3	2	R2T4	1	R2T5	5	R2T6	4	R2T5	5	5	5	7	0.27	0.52	0	1	1	5	0
15681093	peSSE-FI	male	28	1524846328540	2	20	R2T1	3	R2T2	6	R2T3	2	R2T4	1	R2T5	5	R2T6	4	R2T6	6	4	2	4	0.05	0.11	0	0	1	2	0
15681093	peSSE-FI	male	28	1524846332557	2	21	R2T1	3	R2T2	6	R2T3	2	R2T4	1	R2T5	5	R2T6	4	R2T6	6	4	2	4	0.05	0.11	0	0	1	2	0
15681093	peSSE-FI	male	28	1524846336564	2	22	R2T1	3	R2T2	6	R2T3	2	R2T4	1	R2T5	5	R2T6	4	R2T6	6	4	2	4	0.05	0.11	0	0	1	2	0
15681093	peSSE-FI	male	28	1524846340819	2	23	R2T1	3	R2T2	6	R2T3	2	R2T4	1	R2T5	5	R2T6	4	R2T5	5	5	5	7	0.27	0.52	0	1	1	5	0
15681093	peSSE-FI	male	28	1524846343742	2	24	R2T1	3	R2T2	6	R2T3	2	R2T4	1	R2T5	5	R2T6	4	R2T2	2	6	8	5	0.48	0.58	0	0	1	8	0
15681093	peSSE-FI	male	28	1524846357703	2	25	R2T1	3	R2T2	6	R2T3	2	R2T4	1	R2T5	5	R2T6	4	R2T2	2	6	8	5	0.48	0.58	1	1	1	-5	1
15681093	peSSE-FI	male	28	1524846362711	3	1	R3T1	5	R3T2	1	R3T3	4	R3T4	3	R3T5	6	R3T6	2	R3T5	5	6	3	6	0.2	0.5	1	1	1	-6	1
15681093	peSSE-FI	male	28	1524846368859	3	2	R3T1	5	R3T2	1	R3T3	4	R3T4	3	R3T5	6	R3T6	2	R3T1	1	5	3	3	0.3	0.43	0	0	1	3	0
15681093	peSSE-FI	male	28	1524846372198	3	3	R3T1	5	R3T2	1	R3T3	4	R3T4	3	R3T5	6	R3T6	2	R3T2	2	1	9	4	0.6	0.67	1	1	1	-4	1
15681093	peSSE-FI	male	28	1524846375635	3	4	R3T1	5	R3T2	1	R3T3	4	R3T4	3	R3T5	6	R3T6	2	R3T6	6	2	2	2	0.2	0.25	0	0	1	2	0
15681093	peSSE-FI	male	28	1524846378951	3	5	R3T1	5	R3T2	1	R3T3	4	R3T4	3	R3T5	6	R3T6	2	R3T1	1	5	3	3	0.3	0.43	0	0	1	3	0
15681093	peSSE-FI	male	28	1524846382395	3	6	R3T1	5	R3T2	1	R3T3	4	R3T4	3	R3T5	6	R3T6	2	R3T3	3	4	6	6	0.4	0.67	0	0	1	6	0
15681093	peSSE-FI	male	28	1524846385819	3	7	R3T1	5	R3T2	1	R3T3	4	R3T4	3	R3T5	6	R3T6	2	R3T4	4	3	5	8	0.29	0.65	0	0	1	5	0
15681093	peSSE-FI	male	28	1524846389419	3	8	R3T1	5	R3T2	1	R3T3	4	R3T4	3	R3T5	6	R3T6	2	R3T6	6	2	2	2	0.2	0.25	0	0	1	2	0
15681093	peSSE-FI	male	28	1524846392441	3	9	R3T1	5	R3T2	1	R3T3	4	R3T4	3	R3T5	6	R3T6	2	R3T1	1	5	3	3	0.3	0.43	0	1	1	3	0
15681093	peSSE-FI	male	28	1524846397199	3	10	R3T1	5	R3T2	1	R3T3	4	R3T4	3	R3T5	6	R3T6	2	R3T5	5	6	3	6	0.2	0.5	0	0	1	3	0
15681093	peSSE-FI	male	28	1524846400745	3	11	R3T1	5	R3T2	1	R3T3	4	R3T4	3	R3T5	6	R3T6	2	R3T2	2	1	9	4	0.6	0.67	1	1	1	-4	1
15681093	peSSE-FI	male	28	1524846404154	3	12	R3T1	5	R3T2	1	R3T3	4	R3T4	3	R3T5	6	R3T6	2	R3T3	3	4	6	6	0.4	0.67	1	1	1	-6	1
15681093	peSSE-FI	male	28	1524846408228	3	13	R3T1	5	R3T2	1	R3T3	4	R3T4	3	R3T5	6	R3T6	2	R3T1	1	5	3	3	0.3	0.43	1	1	1	-3	1
